,State,Year,Quarter,Pincodes,Pincode_count,Pincode_amount
5742,puducherry,2020,1,mahe,13890,22225930.008886866
5743,puducherry,2020,2,mahe,21650,36853827.72806046
5744,puducherry,2020,2,mahe,21650,36853827.72806046
5745,puducherry,2020,2,mahe,21650,36853827.72806046
5746,puducherry,2020,2,mahe,21650,36853827.72806046
5747,puducherry,2020,2,mahe,21650,36853827.72806046
5748,puducherry,2020,2,mahe,21650,36853827.72806046
5749,puducherry,2020,2,mahe,21650,36853827.72806046
5750,puducherry,2020,2,mahe,21650,36853827.72806046
5751,puducherry,2020,2,mahe,21650,36853827.72806046
5752,puducherry,2020,2,mahe,21650,36853827.72806046
5753,puducherry,2020,3,mahe,23859,39701146.447601184
5754,puducherry,2020,3,mahe,23859,39701146.447601184
5755,puducherry,2020,3,mahe,23859,39701146.447601184
5756,puducherry,2020,3,mahe,23859,39701146.447601184
5757,puducherry,2020,3,mahe,23859,39701146.447601184
5758,puducherry,2020,3,mahe,23859,39701146.447601184
5759,puducherry,2020,3,mahe,23859,39701146.447601184
5760,puducherry,2020,3,mahe,23859,39701146.447601184
5761,puducherry,2020,3,mahe,23859,39701146.447601184
5762,puducherry,2020,3,mahe,23859,39701146.447601184
5763,puducherry,2020,4,mahe,42107,62154140.96632717
5764,puducherry,2020,4,mahe,42107,62154140.96632717
5765,puducherry,2020,4,mahe,42107,62154140.96632717
5766,puducherry,2020,4,mahe,42107,62154140.96632717
5767,puducherry,2020,4,mahe,42107,62154140.96632717
5768,puducherry,2020,4,mahe,42107,62154140.96632717
5769,puducherry,2020,4,mahe,42107,62154140.96632717
5770,puducherry,2020,4,mahe,42107,62154140.96632717
5771,puducherry,2020,4,mahe,42107,62154140.96632717
5772,puducherry,2020,4,mahe,42107,62154140.96632717
5773,puducherry,2021,1,mahe,48945,76889289.31604216
5774,puducherry,2021,1,mahe,48945,76889289.31604216
5775,puducherry,2021,1,mahe,48945,76889289.31604216
5776,puducherry,2021,1,mahe,48945,76889289.31604216
5777,puducherry,2021,1,mahe,48945,76889289.31604216
5778,puducherry,2021,1,mahe,48945,76889289.31604216
5779,puducherry,2021,1,mahe,48945,76889289.31604216
5780,puducherry,2021,1,mahe,48945,76889289.31604216
5781,puducherry,2021,1,mahe,48945,76889289.31604216
5782,puducherry,2021,1,mahe,48945,76889289.31604216
5783,puducherry,2021,2,mahe,52427,86748217.5883918
5784,puducherry,2021,2,mahe,52427,86748217.5883918
5785,puducherry,2021,2,mahe,52427,86748217.5883918
5786,puducherry,2021,2,mahe,52427,86748217.5883918
5787,puducherry,2021,2,mahe,52427,86748217.5883918
5788,puducherry,2021,2,mahe,52427,86748217.5883918
5789,puducherry,2021,2,mahe,52427,86748217.5883918
5790,puducherry,2021,2,mahe,52427,86748217.5883918
5791,puducherry,2021,2,mahe,52427,86748217.5883918
5792,puducherry,2021,2,mahe,52427,86748217.5883918
5793,puducherry,2021,3,mahe,76232,119461798.76413691
5794,puducherry,2021,3,mahe,76232,119461798.76413691
5795,puducherry,2021,3,mahe,76232,119461798.76413691
5796,puducherry,2021,3,mahe,76232,119461798.76413691
5797,puducherry,2021,3,mahe,76232,119461798.76413691
5798,puducherry,2021,3,mahe,76232,119461798.76413691
5799,puducherry,2021,3,mahe,76232,119461798.76413691
5800,puducherry,2021,3,mahe,76232,119461798.76413691
5801,puducherry,2021,3,mahe,76232,119461798.76413691
5802,puducherry,2021,3,mahe,76232,119461798.76413691
5803,puducherry,2021,4,mahe,101037,158832340.7045973
5804,puducherry,2021,4,mahe,101037,158832340.7045973
5805,puducherry,2021,4,mahe,101037,158832340.7045973
5806,puducherry,2021,4,mahe,101037,158832340.7045973
5807,puducherry,2021,4,mahe,101037,158832340.7045973
5808,puducherry,2021,4,mahe,101037,158832340.7045973
5809,puducherry,2021,4,mahe,101037,158832340.7045973
5810,puducherry,2021,4,mahe,101037,158832340.7045973
5811,puducherry,2021,4,mahe,101037,158832340.7045973
5812,puducherry,2021,4,mahe,101037,158832340.7045973
5813,puducherry,2022,1,mahe,116179,184741472.12407243
5814,puducherry,2022,1,mahe,116179,184741472.12407243
5815,puducherry,2022,1,mahe,116179,184741472.12407243
5816,puducherry,2022,1,mahe,116179,184741472.12407243
5817,puducherry,2022,1,mahe,116179,184741472.12407243
5818,puducherry,2022,1,mahe,116179,184741472.12407243
5819,puducherry,2022,1,mahe,116179,184741472.12407243
5820,puducherry,2022,1,mahe,116179,184741472.12407243
5821,puducherry,2022,1,mahe,116179,184741472.12407243
5822,puducherry,2022,1,mahe,116179,184741472.12407243
5823,puducherry,2022,2,mahe,127396,204309598.8505104
5824,puducherry,2022,2,mahe,127396,204309598.8505104
5825,puducherry,2022,2,mahe,127396,204309598.8505104
5826,puducherry,2022,2,mahe,127396,204309598.8505104
5827,puducherry,2022,2,mahe,127396,204309598.8505104
5828,puducherry,2022,2,mahe,127396,204309598.8505104
5829,puducherry,2022,2,mahe,127396,204309598.8505104
5830,puducherry,2022,2,mahe,127396,204309598.8505104
5831,puducherry,2022,2,mahe,127396,204309598.8505104
5832,puducherry,2022,2,mahe,127396,204309598.8505104
5833,puducherry,2022,3,mahe,126887,189885530.5376592
5834,puducherry,2022,3,mahe,126887,189885530.5376592
5835,puducherry,2022,3,mahe,126887,189885530.5376592
5836,puducherry,2022,3,mahe,126887,189885530.5376592
5837,puducherry,2022,3,mahe,126887,189885530.5376592
5838,puducherry,2022,3,mahe,126887,189885530.5376592
5839,puducherry,2022,3,mahe,126887,189885530.5376592
5840,puducherry,2022,3,mahe,126887,189885530.5376592
5841,puducherry,2022,3,mahe,126887,189885530.5376592
5842,puducherry,2022,3,mahe,126887,189885530.5376592
5843,puducherry,2022,4,mahe,148799,213692492.28184882
5844,puducherry,2022,4,mahe,148799,213692492.28184882
5845,puducherry,2022,4,mahe,148799,213692492.28184882
5846,puducherry,2022,4,mahe,148799,213692492.28184882
5847,puducherry,2022,4,mahe,148799,213692492.28184882
5848,puducherry,2022,4,mahe,148799,213692492.28184882
5849,puducherry,2022,4,mahe,148799,213692492.28184882
5850,puducherry,2022,4,mahe,148799,213692492.28184882
5851,puducherry,2022,4,mahe,148799,213692492.28184882
5852,puducherry,2022,4,mahe,148799,213692492.28184882
5853,puducherry,2023,1,mahe,231274,329071483.0
5854,puducherry,2023,1,mahe,231274,329071483.0
5855,puducherry,2023,1,mahe,231274,329071483.0
5856,puducherry,2023,1,mahe,231274,329071483.0
5857,puducherry,2023,1,mahe,231274,329071483.0
5858,puducherry,2023,1,mahe,231274,329071483.0
5859,puducherry,2023,1,mahe,231274,329071483.0
5860,puducherry,2023,1,mahe,231274,329071483.0
5861,puducherry,2023,1,mahe,231274,329071483.0
5862,puducherry,2023,1,mahe,231274,329071483.0
5863,puducherry,2023,2,mahe,258281,370765273.0
5864,puducherry,2023,2,mahe,258281,370765273.0
5865,puducherry,2023,2,mahe,258281,370765273.0
5866,puducherry,2023,2,mahe,258281,370765273.0
5867,puducherry,2023,2,mahe,258281,370765273.0
5868,puducherry,2023,2,mahe,258281,370765273.0
5869,puducherry,2023,2,mahe,258281,370765273.0
5870,puducherry,2023,2,mahe,258281,370765273.0
5871,puducherry,2023,2,mahe,258281,370765273.0
5872,puducherry,2023,2,mahe,258281,370765273.0
5873,punjab,2018,1,pathankot,51474,81047251.32470225
5874,punjab,2018,1,pathankot,51474,81047251.32470225
5875,punjab,2018,1,pathankot,51474,81047251.32470225
5876,punjab,2018,1,pathankot,51474,81047251.32470225
5877,punjab,2018,1,pathankot,51474,81047251.32470225
5878,punjab,2018,1,pathankot,51474,81047251.32470225
5879,punjab,2018,1,pathankot,51474,81047251.32470225
5880,punjab,2018,1,pathankot,51474,81047251.32470225
5881,punjab,2018,1,pathankot,51474,81047251.32470225
5882,punjab,2018,1,pathankot,51474,81047251.32470225
5883,punjab,2018,2,pathankot,78612,158739383.40365845
5884,punjab,2018,2,pathankot,78612,158739383.40365845
5885,punjab,2018,2,pathankot,78612,158739383.40365845
5886,punjab,2018,2,pathankot,78612,158739383.40365845
5887,punjab,2018,2,pathankot,78612,158739383.40365845
5888,punjab,2018,2,pathankot,78612,158739383.40365845
5889,punjab,2018,2,pathankot,78612,158739383.40365845
5890,punjab,2018,2,pathankot,78612,158739383.40365845
5891,punjab,2018,2,pathankot,78612,158739383.40365845
5892,punjab,2018,2,pathankot,78612,158739383.40365845
5893,punjab,2018,3,kapurthala,106984,188312115.6799224
5894,punjab,2018,3,kapurthala,106984,188312115.6799224
5895,punjab,2018,3,kapurthala,106984,188312115.6799224
5896,punjab,2018,3,kapurthala,106984,188312115.6799224
5897,punjab,2018,3,kapurthala,106984,188312115.6799224
5898,punjab,2018,3,kapurthala,106984,188312115.6799224
5899,punjab,2018,3,kapurthala,106984,188312115.6799224
5900,punjab,2018,3,kapurthala,106984,188312115.6799224
5901,punjab,2018,3,kapurthala,106984,188312115.6799224
5902,punjab,2018,3,kapurthala,106984,188312115.6799224
5903,punjab,2018,4,kapurthala,140093,271879526.83803904
5904,punjab,2018,4,kapurthala,140093,271879526.83803904
5905,punjab,2018,4,kapurthala,140093,271879526.83803904
5906,punjab,2018,4,kapurthala,140093,271879526.83803904
5907,punjab,2018,4,kapurthala,140093,271879526.83803904
5908,punjab,2018,4,kapurthala,140093,271879526.83803904
5909,punjab,2018,4,kapurthala,140093,271879526.83803904
5910,punjab,2018,4,kapurthala,140093,271879526.83803904
5911,punjab,2018,4,kapurthala,140093,271879526.83803904
5912,punjab,2018,4,kapurthala,140093,271879526.83803904
5913,punjab,2019,1,hoshiarpur,159087,333307889.2385825
5914,punjab,2019,1,hoshiarpur,159087,333307889.2385825
5915,punjab,2019,1,hoshiarpur,159087,333307889.2385825
5916,punjab,2019,1,hoshiarpur,159087,333307889.2385825
5917,punjab,2019,1,hoshiarpur,159087,333307889.2385825
5918,punjab,2019,1,hoshiarpur,159087,333307889.2385825
5919,punjab,2019,1,hoshiarpur,159087,333307889.2385825
5920,punjab,2019,1,hoshiarpur,159087,333307889.2385825
5921,punjab,2019,1,hoshiarpur,159087,333307889.2385825
5922,punjab,2019,1,hoshiarpur,159087,333307889.2385825
5923,punjab,2019,2,pathankot,160293,445515294.3077082
5924,punjab,2019,2,pathankot,160293,445515294.3077082
5925,punjab,2019,2,pathankot,160293,445515294.3077082
5926,punjab,2019,2,pathankot,160293,445515294.3077082
5927,punjab,2019,2,pathankot,160293,445515294.3077082
5928,punjab,2019,2,pathankot,160293,445515294.3077082
5929,punjab,2019,2,pathankot,160293,445515294.3077082
5930,punjab,2019,2,pathankot,160293,445515294.3077082
5931,punjab,2019,2,pathankot,160293,445515294.3077082
5932,punjab,2019,2,pathankot,160293,445515294.3077082
5933,punjab,2019,3,pathankot,217743,530602505.216503
5934,punjab,2019,3,pathankot,217743,530602505.216503
5935,punjab,2019,3,pathankot,217743,530602505.216503
5936,punjab,2019,3,pathankot,217743,530602505.216503
5937,punjab,2019,3,pathankot,217743,530602505.216503
5938,punjab,2019,3,pathankot,217743,530602505.216503
5939,punjab,2019,3,pathankot,217743,530602505.216503
5940,punjab,2019,3,pathankot,217743,530602505.216503
5941,punjab,2019,3,pathankot,217743,530602505.216503
5942,punjab,2019,3,pathankot,217743,530602505.216503
5943,punjab,2019,4,pathankot,280434,697314026.1980982
5944,punjab,2019,4,pathankot,280434,697314026.1980982
5945,punjab,2019,4,pathankot,280434,697314026.1980982
5946,punjab,2019,4,pathankot,280434,697314026.1980982
5947,punjab,2019,4,pathankot,280434,697314026.1980982
5948,punjab,2019,4,pathankot,280434,697314026.1980982
5949,punjab,2019,4,pathankot,280434,697314026.1980982
5950,punjab,2019,4,pathankot,280434,697314026.1980982
5951,punjab,2019,4,pathankot,280434,697314026.1980982
5952,punjab,2019,4,pathankot,280434,697314026.1980982
5953,punjab,2020,1,hoshiarpur,321185,613999219.7583513
5954,punjab,2020,1,hoshiarpur,321185,613999219.7583513
5955,punjab,2020,1,hoshiarpur,321185,613999219.7583513
5956,punjab,2020,1,hoshiarpur,321185,613999219.7583513
5957,punjab,2020,1,hoshiarpur,321185,613999219.7583513
5958,punjab,2020,1,hoshiarpur,321185,613999219.7583513
5959,punjab,2020,1,hoshiarpur,321185,613999219.7583513
5960,punjab,2020,1,hoshiarpur,321185,613999219.7583513
5961,punjab,2020,1,hoshiarpur,321185,613999219.7583513
5962,punjab,2020,1,hoshiarpur,321185,613999219.7583513
5963,punjab,2020,2,pathankot,394701,828442435.8246017
5964,punjab,2020,2,pathankot,394701,828442435.8246017
5965,punjab,2020,2,pathankot,394701,828442435.8246017
5966,punjab,2020,2,pathankot,394701,828442435.8246017
5967,punjab,2020,2,pathankot,394701,828442435.8246017
5968,punjab,2020,2,pathankot,394701,828442435.8246017
5969,punjab,2020,2,pathankot,394701,828442435.8246017
5970,punjab,2020,2,pathankot,394701,828442435.8246017
5971,punjab,2020,2,pathankot,394701,828442435.8246017
5972,punjab,2020,2,pathankot,394701,828442435.8246017
5973,punjab,2020,3,hoshiarpur,444703,938565050.5404744
5974,punjab,2020,3,hoshiarpur,444703,938565050.5404744
5975,punjab,2020,3,hoshiarpur,444703,938565050.5404744
5976,punjab,2020,3,hoshiarpur,444703,938565050.5404744
5977,punjab,2020,3,hoshiarpur,444703,938565050.5404744
5978,punjab,2020,3,hoshiarpur,444703,938565050.5404744
5979,punjab,2020,3,hoshiarpur,444703,938565050.5404744
5980,punjab,2020,3,hoshiarpur,444703,938565050.5404744
5981,punjab,2020,3,hoshiarpur,444703,938565050.5404744
5982,punjab,2020,3,hoshiarpur,444703,938565050.5404744
5983,punjab,2020,4,hoshiarpur,584688,1343655246.8605404
5984,punjab,2020,4,hoshiarpur,584688,1343655246.8605404
5985,punjab,2020,4,hoshiarpur,584688,1343655246.8605404
5986,punjab,2020,4,hoshiarpur,584688,1343655246.8605404
5987,punjab,2020,4,hoshiarpur,584688,1343655246.8605404
5988,punjab,2020,4,hoshiarpur,584688,1343655246.8605404
5989,punjab,2020,4,hoshiarpur,584688,1343655246.8605404
5990,punjab,2020,4,hoshiarpur,584688,1343655246.8605404
5991,punjab,2020,4,hoshiarpur,584688,1343655246.8605404
5992,punjab,2020,4,hoshiarpur,584688,1343655246.8605404
5993,punjab,2021,1,pathankot,570864,1486337867.4528933
5994,punjab,2021,1,pathankot,570864,1486337867.4528933
5995,punjab,2021,1,pathankot,570864,1486337867.4528933
5996,punjab,2021,1,pathankot,570864,1486337867.4528933
5997,punjab,2021,1,pathankot,570864,1486337867.4528933
5998,punjab,2021,1,pathankot,570864,1486337867.4528933
5999,punjab,2021,1,pathankot,570864,1486337867.4528933
6000,punjab,2021,1,pathankot,570864,1486337867.4528933
6001,punjab,2021,1,pathankot,570864,1486337867.4528933
6002,punjab,2021,1,pathankot,570864,1486337867.4528933
6003,punjab,2021,2,hoshiarpur,721249,1657693325.435227
6004,punjab,2021,2,hoshiarpur,721249,1657693325.435227
6005,punjab,2021,2,hoshiarpur,721249,1657693325.435227
6006,punjab,2021,2,hoshiarpur,721249,1657693325.435227
6007,punjab,2021,2,hoshiarpur,721249,1657693325.435227
6008,punjab,2021,2,hoshiarpur,721249,1657693325.435227
6009,punjab,2021,2,hoshiarpur,721249,1657693325.435227
6010,punjab,2021,2,hoshiarpur,721249,1657693325.435227
6011,punjab,2021,2,hoshiarpur,721249,1657693325.435227
6012,punjab,2021,2,hoshiarpur,721249,1657693325.435227
6013,punjab,2021,3,hoshiarpur,907847,1983363435.8296313
6014,punjab,2021,3,hoshiarpur,907847,1983363435.8296313
6015,punjab,2021,3,hoshiarpur,907847,1983363435.8296313
6016,punjab,2021,3,hoshiarpur,907847,1983363435.8296313
6017,punjab,2021,3,hoshiarpur,907847,1983363435.8296313
6018,punjab,2021,3,hoshiarpur,907847,1983363435.8296313
6019,punjab,2021,3,hoshiarpur,907847,1983363435.8296313
6020,punjab,2021,3,hoshiarpur,907847,1983363435.8296313
6021,punjab,2021,3,hoshiarpur,907847,1983363435.8296313
6022,punjab,2021,3,hoshiarpur,907847,1983363435.8296313
6023,punjab,2021,4,kapurthala,1175355,2110713842.5000901
6024,punjab,2021,4,kapurthala,1175355,2110713842.5000901
6025,punjab,2021,4,kapurthala,1175355,2110713842.5000901
6026,punjab,2021,4,kapurthala,1175355,2110713842.5000901
6027,punjab,2021,4,kapurthala,1175355,2110713842.5000901
6028,punjab,2021,4,kapurthala,1175355,2110713842.5000901
6029,punjab,2021,4,kapurthala,1175355,2110713842.5000901
6030,punjab,2021,4,kapurthala,1175355,2110713842.5000901
6031,punjab,2021,4,kapurthala,1175355,2110713842.5000901
6032,punjab,2021,4,kapurthala,1175355,2110713842.5000901
6033,punjab,2022,1,kapurthala,1326492,2322895082.0700884
6034,punjab,2022,1,kapurthala,1326492,2322895082.0700884
6035,punjab,2022,1,kapurthala,1326492,2322895082.0700884
6036,punjab,2022,1,kapurthala,1326492,2322895082.0700884
6037,punjab,2022,1,kapurthala,1326492,2322895082.0700884
6038,punjab,2022,1,kapurthala,1326492,2322895082.0700884
6039,punjab,2022,1,kapurthala,1326492,2322895082.0700884
6040,punjab,2022,1,kapurthala,1326492,2322895082.0700884
6041,punjab,2022,1,kapurthala,1326492,2322895082.0700884
6042,punjab,2022,1,kapurthala,1326492,2322895082.0700884
6043,punjab,2022,2,sangrur,1640279,3950202304.556946
6044,punjab,2022,2,sangrur,1640279,3950202304.556946
6045,punjab,2022,2,sangrur,1640279,3950202304.556946
6046,punjab,2022,2,sangrur,1640279,3950202304.556946
6047,punjab,2022,2,sangrur,1640279,3950202304.556946
6048,punjab,2022,2,sangrur,1640279,3950202304.556946
6049,punjab,2022,2,sangrur,1640279,3950202304.556946
6050,punjab,2022,2,sangrur,1640279,3950202304.556946
6051,punjab,2022,2,sangrur,1640279,3950202304.556946
6052,punjab,2022,2,sangrur,1640279,3950202304.556946
6053,punjab,2022,3,hoshiarpur,1789334,3625177520.5732203
6054,punjab,2022,3,hoshiarpur,1789334,3625177520.5732203
6055,punjab,2022,3,hoshiarpur,1789334,3625177520.5732203
6056,punjab,2022,3,hoshiarpur,1789334,3625177520.5732203
6057,punjab,2022,3,hoshiarpur,1789334,3625177520.5732203
6058,punjab,2022,3,hoshiarpur,1789334,3625177520.5732203
6059,punjab,2022,3,hoshiarpur,1789334,3625177520.5732203
6060,punjab,2022,3,hoshiarpur,1789334,3625177520.5732203
6061,punjab,2022,3,hoshiarpur,1789334,3625177520.5732203
6062,punjab,2022,3,hoshiarpur,1789334,3625177520.5732203
6063,punjab,2022,4,sangrur,2004123,4766598735.821444
6064,punjab,2022,4,sangrur,2004123,4766598735.821444
6065,punjab,2022,4,sangrur,2004123,4766598735.821444
6066,punjab,2022,4,sangrur,2004123,4766598735.821444
6067,punjab,2022,4,sangrur,2004123,4766598735.821444
6068,punjab,2022,4,sangrur,2004123,4766598735.821444
6069,punjab,2022,4,sangrur,2004123,4766598735.821444
6070,punjab,2022,4,sangrur,2004123,4766598735.821444
6071,punjab,2022,4,sangrur,2004123,4766598735.821444
6072,punjab,2022,4,sangrur,2004123,4766598735.821444
6073,punjab,2023,1,hoshiarpur,2892240,5925389993.0
6074,punjab,2023,1,hoshiarpur,2892240,5925389993.0
6075,punjab,2023,1,hoshiarpur,2892240,5925389993.0
6076,punjab,2023,1,hoshiarpur,2892240,5925389993.0
6077,punjab,2023,1,hoshiarpur,2892240,5925389993.0
6078,punjab,2023,1,hoshiarpur,2892240,5925389993.0
6079,punjab,2023,1,hoshiarpur,2892240,5925389993.0
6080,punjab,2023,1,hoshiarpur,2892240,5925389993.0
6081,punjab,2023,1,hoshiarpur,2892240,5925389993.0
6082,punjab,2023,1,hoshiarpur,2892240,5925389993.0
6083,punjab,2023,2,gurdaspur,3477902,7577546856.0
6084,punjab,2023,2,gurdaspur,3477902,7577546856.0
6085,punjab,2023,2,gurdaspur,3477902,7577546856.0
6086,punjab,2023,2,gurdaspur,3477902,7577546856.0
6087,punjab,2023,2,gurdaspur,3477902,7577546856.0
6088,punjab,2023,2,gurdaspur,3477902,7577546856.0
6089,punjab,2023,2,gurdaspur,3477902,7577546856.0
6090,punjab,2023,2,gurdaspur,3477902,7577546856.0
6091,punjab,2023,2,gurdaspur,3477902,7577546856.0
6092,punjab,2023,2,gurdaspur,3477902,7577546856.0
6093,rajasthan,2018,1,udaipur,224103,315736879.7070354
6094,rajasthan,2018,1,udaipur,224103,315736879.7070354
6095,rajasthan,2018,1,udaipur,224103,315736879.7070354
6096,rajasthan,2018,1,udaipur,224103,315736879.7070354
6097,rajasthan,2018,1,udaipur,224103,315736879.7070354
6098,rajasthan,2018,1,udaipur,224103,315736879.7070354
6099,rajasthan,2018,1,udaipur,224103,315736879.7070354
6100,rajasthan,2018,1,udaipur,224103,315736879.7070354
6101,rajasthan,2018,1,udaipur,224103,315736879.7070354
6102,rajasthan,2018,1,udaipur,224103,315736879.7070354
6103,rajasthan,2018,2,udaipur,291907,521933429.80104965
6104,rajasthan,2018,2,udaipur,291907,521933429.80104965
6105,rajasthan,2018,2,udaipur,291907,521933429.80104965
6106,rajasthan,2018,2,udaipur,291907,521933429.80104965
6107,rajasthan,2018,2,udaipur,291907,521933429.80104965
6108,rajasthan,2018,2,udaipur,291907,521933429.80104965
6109,rajasthan,2018,2,udaipur,291907,521933429.80104965
6110,rajasthan,2018,2,udaipur,291907,521933429.80104965
6111,rajasthan,2018,2,udaipur,291907,521933429.80104965
6112,rajasthan,2018,2,udaipur,291907,521933429.80104965
6113,rajasthan,2018,3,ajmer,400284,841931847.4786526
6114,rajasthan,2018,3,ajmer,400284,841931847.4786526
6115,rajasthan,2018,3,ajmer,400284,841931847.4786526
6116,rajasthan,2018,3,ajmer,400284,841931847.4786526
6117,rajasthan,2018,3,ajmer,400284,841931847.4786526
6118,rajasthan,2018,3,ajmer,400284,841931847.4786526
6119,rajasthan,2018,3,ajmer,400284,841931847.4786526
6120,rajasthan,2018,3,ajmer,400284,841931847.4786526
6121,rajasthan,2018,3,ajmer,400284,841931847.4786526
6122,rajasthan,2018,3,ajmer,400284,841931847.4786526
6123,rajasthan,2018,4,ganganagar,561084,1174061620.6784885
6124,rajasthan,2018,4,ganganagar,561084,1174061620.6784885
6125,rajasthan,2018,4,ganganagar,561084,1174061620.6784885
6126,rajasthan,2018,4,ganganagar,561084,1174061620.6784885
6127,rajasthan,2018,4,ganganagar,561084,1174061620.6784885
6128,rajasthan,2018,4,ganganagar,561084,1174061620.6784885
6129,rajasthan,2018,4,ganganagar,561084,1174061620.6784885
6130,rajasthan,2018,4,ganganagar,561084,1174061620.6784885
6131,rajasthan,2018,4,ganganagar,561084,1174061620.6784885
6132,rajasthan,2018,4,ganganagar,561084,1174061620.6784885
6133,rajasthan,2019,1,jhunjhunu,984628,1661037639.5409722
6134,rajasthan,2019,1,jhunjhunu,984628,1661037639.5409722
6135,rajasthan,2019,1,jhunjhunu,984628,1661037639.5409722
6136,rajasthan,2019,1,jhunjhunu,984628,1661037639.5409722
6137,rajasthan,2019,1,jhunjhunu,984628,1661037639.5409722
6138,rajasthan,2019,1,jhunjhunu,984628,1661037639.5409722
6139,rajasthan,2019,1,jhunjhunu,984628,1661037639.5409722
6140,rajasthan,2019,1,jhunjhunu,984628,1661037639.5409722
6141,rajasthan,2019,1,jhunjhunu,984628,1661037639.5409722
6142,rajasthan,2019,1,jhunjhunu,984628,1661037639.5409722
6143,rajasthan,2019,2,udaipur,1007076,1724895638.7887383
6144,rajasthan,2019,2,udaipur,1007076,1724895638.7887383
6145,rajasthan,2019,2,udaipur,1007076,1724895638.7887383
6146,rajasthan,2019,2,udaipur,1007076,1724895638.7887383
6147,rajasthan,2019,2,udaipur,1007076,1724895638.7887383
6148,rajasthan,2019,2,udaipur,1007076,1724895638.7887383
6149,rajasthan,2019,2,udaipur,1007076,1724895638.7887383
6150,rajasthan,2019,2,udaipur,1007076,1724895638.7887383
6151,rajasthan,2019,2,udaipur,1007076,1724895638.7887383
6152,rajasthan,2019,2,udaipur,1007076,1724895638.7887383
6153,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
6154,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
6155,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
6156,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
6157,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
6158,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
6159,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
6160,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
6161,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
6162,rajasthan,2019,3,jhunjhunu,1333354,2830120895.181952
6163,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
6164,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
6165,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
6166,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
6167,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
6168,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
6169,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
6170,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
6171,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
6172,rajasthan,2019,4,jhunjhunu,1869375,4227582982.791309
6173,rajasthan,2020,1,nagaur,1885285,4010256396.916327
6174,rajasthan,2020,1,nagaur,1885285,4010256396.916327
6175,rajasthan,2020,1,nagaur,1885285,4010256396.916327
6176,rajasthan,2020,1,nagaur,1885285,4010256396.916327
6177,rajasthan,2020,1,nagaur,1885285,4010256396.916327
6178,rajasthan,2020,1,nagaur,1885285,4010256396.916327
6179,rajasthan,2020,1,nagaur,1885285,4010256396.916327
6180,rajasthan,2020,1,nagaur,1885285,4010256396.916327
6181,rajasthan,2020,1,nagaur,1885285,4010256396.916327
6182,rajasthan,2020,1,nagaur,1885285,4010256396.916327
6183,rajasthan,2020,2,udaipur,2293910,3491313530.816518
6184,rajasthan,2020,2,udaipur,2293910,3491313530.816518
6185,rajasthan,2020,2,udaipur,2293910,3491313530.816518
6186,rajasthan,2020,2,udaipur,2293910,3491313530.816518
6187,rajasthan,2020,2,udaipur,2293910,3491313530.816518
6188,rajasthan,2020,2,udaipur,2293910,3491313530.816518
6189,rajasthan,2020,2,udaipur,2293910,3491313530.816518
6190,rajasthan,2020,2,udaipur,2293910,3491313530.816518
6191,rajasthan,2020,2,udaipur,2293910,3491313530.816518
6192,rajasthan,2020,2,udaipur,2293910,3491313530.816518
6193,rajasthan,2020,3,nagaur,3048026,6903346685.307568
6194,rajasthan,2020,3,nagaur,3048026,6903346685.307568
6195,rajasthan,2020,3,nagaur,3048026,6903346685.307568
6196,rajasthan,2020,3,nagaur,3048026,6903346685.307568
6197,rajasthan,2020,3,nagaur,3048026,6903346685.307568
6198,rajasthan,2020,3,nagaur,3048026,6903346685.307568
6199,rajasthan,2020,3,nagaur,3048026,6903346685.307568
6200,rajasthan,2020,3,nagaur,3048026,6903346685.307568
6201,rajasthan,2020,3,nagaur,3048026,6903346685.307568
6202,rajasthan,2020,3,nagaur,3048026,6903346685.307568
6203,rajasthan,2020,4,bikaner,4005208,8393453473.061908
6204,rajasthan,2020,4,bikaner,4005208,8393453473.061908
6205,rajasthan,2020,4,bikaner,4005208,8393453473.061908
6206,rajasthan,2020,4,bikaner,4005208,8393453473.061908
6207,rajasthan,2020,4,bikaner,4005208,8393453473.061908
6208,rajasthan,2020,4,bikaner,4005208,8393453473.061908
6209,rajasthan,2020,4,bikaner,4005208,8393453473.061908
6210,rajasthan,2020,4,bikaner,4005208,8393453473.061908
6211,rajasthan,2020,4,bikaner,4005208,8393453473.061908
