,State,Year,Quarter,District_name,Transaction_count,Transaction_amount
8700,maharashtra,2022,1,ahmednagar district,2196334,61917805949.94818
8701,maharashtra,2022,1,pune district,2196334,508475101454.5798
8702,maharashtra,2022,1,beed district,2196334,24332097862.902313
8703,maharashtra,2022,1,satara district,2196334,25280931605.5211
8704,maharashtra,2022,2,jalgaon district,2196334,36575989749.60019
8705,maharashtra,2022,2,latur district,2196334,28958359286.009148
8706,maharashtra,2022,2,thane district,2196334,103706480304.36014
8707,maharashtra,2022,2,bhandara district,2196334,7232792765.616951
8708,maharashtra,2022,2,nandurbar district,2196334,8304946450.368532
8709,maharashtra,2022,2,chandrapur district,2196334,14673749839.352476
8710,maharashtra,2022,2,kolhapur district,2196334,30132865372.25327
8711,maharashtra,2022,2,solapur district,2196334,74367210007.30444
8712,maharashtra,2022,2,mumbai district,2196334,34652240504.3772
8713,maharashtra,2022,2,sindhudurg district,2196334,2911299845.9586983
8714,maharashtra,2022,2,dhule district,2196334,17251071062.99606
8715,maharashtra,2022,2,wardha district,2196334,8180933329.541675
8716,maharashtra,2022,2,parbhani district,2196334,19217813799.99737
8717,maharashtra,2022,2,mumbai suburban district,2196334,172590494011.93735
8718,maharashtra,2022,2,hingoli district,2196334,7588716856.174571
8719,maharashtra,2022,2,ratnagiri district,2196334,5132970050.331276
8720,maharashtra,2022,2,nanded district,2196334,32660155636.068184
8721,maharashtra,2022,2,osmanabad district,2196334,20295780297.440277
8722,maharashtra,2022,2,nagpur district,2196334,75751126721.70934
8723,maharashtra,2022,2,buldhana district,2196334,24793582296.679222
8724,maharashtra,2022,2,nashik district,2196334,103031323327.35526
8725,maharashtra,2022,2,akola district,2196334,12695451606.799038
8726,maharashtra,2022,2,yavatmal district,2196334,15619715763.357622
8727,maharashtra,2022,2,aurangabad district,2196334,75915458866.51474
8728,maharashtra,2022,2,amravati district,2196334,24924375837.132645
8729,maharashtra,2022,2,washim district,2196334,175926949614.37338
8730,maharashtra,2022,2,sangli district,2196334,25758452266.26726
8731,maharashtra,2022,2,gadchiroli district,2196334,5569253888.01551
8732,maharashtra,2022,2,raigad district,2196334,34460851150.86925
8733,maharashtra,2022,2,palghar district,2196334,26988617829.23101
8734,maharashtra,2022,2,jalna district,2196334,19653230057.995495
8735,maharashtra,2022,2,gondia district,2196334,7653207776.307781
8736,maharashtra,2022,2,ahmednagar district,2196334,72250021262.47775
8737,maharashtra,2022,2,pune district,2196334,620747087392.5974
8738,maharashtra,2022,2,beed district,2196334,30601828692.245453
8739,maharashtra,2022,2,satara district,2196334,29497978656.27469
8740,maharashtra,2022,3,jalgaon district,2196334,34617511595.944435
8741,maharashtra,2022,3,latur district,2196334,26257685563.770798
8742,maharashtra,2022,3,thane district,2196334,103768554261.10455
8743,maharashtra,2022,3,bhandara district,2196334,6757463930.95363
8744,maharashtra,2022,3,nandurbar district,2196334,7210686511.24055
8745,maharashtra,2022,3,chandrapur district,2196334,13325464158.332045
8746,maharashtra,2022,3,kolhapur district,2196334,35290411636.7214
8747,maharashtra,2022,3,solapur district,2196334,73768556417.1306
8748,maharashtra,2022,3,mumbai district,2196334,98270574413.60028
8749,maharashtra,2022,3,sindhudurg district,2196334,2330071830.4643617
8750,maharashtra,2022,3,dhule district,2196334,16123090143.384521
8751,maharashtra,2022,3,wardha district,2196334,8211699040.492932
8752,maharashtra,2022,3,parbhani district,2196334,15073054825.293736
8753,maharashtra,2022,3,mumbai suburban district,2196334,247678975470.48975
8754,maharashtra,2022,3,hingoli district,2196334,6879672883.17294
8755,maharashtra,2022,3,ratnagiri district,2196334,4901770245.492907
8756,maharashtra,2022,3,nanded district,2196334,30054993788.27726
8757,maharashtra,2022,3,osmanabad district,2196334,18578961710.001026
8758,maharashtra,2022,3,nagpur district,2196334,101188934110.4972
8759,maharashtra,2022,3,buldhana district,2196334,22499077830.3584
8760,maharashtra,2022,3,nashik district,2196334,109529218251.08427
8761,maharashtra,2022,3,akola district,2196334,12866344717.433132
8762,maharashtra,2022,3,yavatmal district,2196334,16269071013.621933
8763,maharashtra,2022,3,aurangabad district,2196334,78617594736.37457
8764,maharashtra,2022,3,amravati district,2196334,27223482345.117237
8765,maharashtra,2022,3,washim district,2196334,31020762468.647434
8766,maharashtra,2022,3,sangli district,2196334,26797586211.873547
8767,maharashtra,2022,3,gadchiroli district,2196334,5179151794.127684
8768,maharashtra,2022,3,raigad district,2196334,36394835874.96222
8769,maharashtra,2022,3,palghar district,2196334,27858158775.203857
8770,maharashtra,2022,3,jalna district,2196334,19006868142.519974
8771,maharashtra,2022,3,gondia district,2196334,7259174997.297247
8772,maharashtra,2022,3,ahmednagar district,2196334,70593347849.70448
8773,maharashtra,2022,3,pune district,2196334,549531791371.8348
8774,maharashtra,2022,3,beed district,2196334,29258345493.697945
8775,maharashtra,2022,3,satara district,2196334,27386242964.314114
8776,maharashtra,2022,4,jalgaon district,2196334,40517965270.04435
8777,maharashtra,2022,4,latur district,2196334,30658727472.04145
8778,maharashtra,2022,4,thane district,2196334,120463884034.54527
8779,maharashtra,2022,4,bhandara district,2196334,8540677015.448907
8780,maharashtra,2022,4,nandurbar district,2196334,9126918822.196335
8781,maharashtra,2022,4,chandrapur district,2196334,17204912500.024567
8782,maharashtra,2022,4,kolhapur district,2196334,40981314698.61918
8783,maharashtra,2022,4,solapur district,2196334,83291615226.59082
8784,maharashtra,2022,4,mumbai district,2196334,102451767492.8262
8785,maharashtra,2022,4,sindhudurg district,2196334,2782675279.823016
8786,maharashtra,2022,4,dhule district,2196334,19363163562.56085
8787,maharashtra,2022,4,wardha district,2196334,9434313416.12473
8788,maharashtra,2022,4,parbhani district,2196334,17658440737.31428
8789,maharashtra,2022,4,mumbai suburban district,2196334,310278216439.5166
8790,maharashtra,2022,4,hingoli district,2196334,8011969252.23546
8791,maharashtra,2022,4,ratnagiri district,2196334,6141314534.311142
8792,maharashtra,2022,4,nanded district,2196334,36598174602.17857
8793,maharashtra,2022,4,osmanabad district,2196334,22307513856.264217
8794,maharashtra,2022,4,nagpur district,2196334,116240666679.72601
8795,maharashtra,2022,4,buldhana district,2196334,26195814509.12958
8796,maharashtra,2022,4,nashik district,2196334,138499252102.65778
8797,maharashtra,2022,4,akola district,2196334,15615681678.381273
8798,maharashtra,2022,4,yavatmal district,2196334,18674258813.040672
8799,maharashtra,2022,4,aurangabad district,2196334,90151467648.57759
8800,maharashtra,2022,4,amravati district,2196334,33412668570.328377
8801,maharashtra,2022,4,washim district,2196334,8785703923.956085
8802,maharashtra,2022,4,sangli district,2196334,31162211677.017326
8803,maharashtra,2022,4,gadchiroli district,2196334,6144813641.39834
8804,maharashtra,2022,4,raigad district,2196334,40318975044.959946
8805,maharashtra,2022,4,palghar district,2196334,31394133934.02125
8806,maharashtra,2022,4,jalna district,2196334,20770728449.761806
8807,maharashtra,2022,4,gondia district,2196334,8274042899.5504055
8808,maharashtra,2022,4,ahmednagar district,2196334,84188481406.43468
8809,maharashtra,2022,4,pune district,2196334,590334491443.0928
8810,maharashtra,2022,4,beed district,2196334,32278259899.815784
8811,maharashtra,2022,4,satara district,2196334,32215623082.643204
8812,maharashtra,2023,1,jalgaon district,2196334,61341010913.0
8813,maharashtra,2023,1,latur district,2196334,49084964636.0
8814,maharashtra,2023,1,thane district,2196334,164652846524.0
8815,maharashtra,2023,1,bhandara district,2196334,12694847227.0
8816,maharashtra,2023,1,nandurbar district,2196334,14050704312.0
8817,maharashtra,2023,1,chandrapur district,2196334,25598818006.0
8818,maharashtra,2023,1,kolhapur district,2196334,47429221437.0
8819,maharashtra,2023,1,solapur district,2196334,129110342469.0
8820,maharashtra,2023,1,mumbai district,2196334,60530759966.0
8821,maharashtra,2023,1,sindhudurg district,2196334,4162122806.0
8822,maharashtra,2023,1,dhule district,2196334,29608854638.0
8823,maharashtra,2023,1,wardha district,2196334,13865514215.0
8824,maharashtra,2023,1,parbhani district,2196334,25877465140.0
8825,maharashtra,2023,1,mumbai suburban district,2196334,138677680552.0
8826,maharashtra,2023,1,hingoli district,2196334,13136815207.0
8827,maharashtra,2023,1,ratnagiri district,2196334,7625526219.0
8828,maharashtra,2023,1,nanded district,2196334,56316419080.0
8829,maharashtra,2023,1,osmanabad district,2196334,34320473293.0
8830,maharashtra,2023,1,nagpur district,2196334,116369650409.0
8831,maharashtra,2023,1,buldhana district,2196334,39188670455.0
8832,maharashtra,2023,1,nashik district,2196334,167693934792.0
8833,maharashtra,2023,1,akola district,2196334,22237521926.0
8834,maharashtra,2023,1,yavatmal district,2196334,27373429492.0
8835,maharashtra,2023,1,aurangabad district,2196334,121063237188.0
8836,maharashtra,2023,1,amravati district,2196334,42808116309.0
8837,maharashtra,2023,1,washim district,2196334,13734807753.0
8838,maharashtra,2023,1,sangli district,2196334,44817250461.0
8839,maharashtra,2023,1,gadchiroli district,2196334,9728601846.0
8840,maharashtra,2023,1,raigad district,2196334,58510274697.0
8841,maharashtra,2023,1,palghar district,2196334,46209116176.0
8842,maharashtra,2023,1,jalna district,2196334,33979501349.0
8843,maharashtra,2023,1,gondia district,2196334,13740824732.0
8844,maharashtra,2023,1,ahmednagar district,2196334,127588673135.0
8845,maharashtra,2023,1,pune district,2196334,489824129517.0
8846,maharashtra,2023,1,beed district,2196334,50233010150.0
8847,maharashtra,2023,1,satara district,2196334,49100769032.0
8848,maharashtra,2023,2,jalgaon district,2196334,69143178468.0
8849,maharashtra,2023,2,latur district,2196334,56437687102.0
8850,maharashtra,2023,2,thane district,2196334,178939371434.0
8851,maharashtra,2023,2,bhandara district,2196334,14542894283.0
8852,maharashtra,2023,2,nandurbar district,2196334,15801530018.0
8853,maharashtra,2023,2,chandrapur district,2196334,28796861535.0
8854,maharashtra,2023,2,kolhapur district,2196334,50983300644.0
8855,maharashtra,2023,2,solapur district,2196334,140499967071.0
8856,maharashtra,2023,2,mumbai district,2196334,64178064613.0
8857,maharashtra,2023,2,sindhudurg district,2196334,4994087558.0
8858,maharashtra,2023,2,dhule district,2196334,32657563897.0
8859,maharashtra,2023,2,wardha district,2196334,15725149078.0
8860,maharashtra,2023,2,parbhani district,2196334,29564795893.0
8861,maharashtra,2023,2,mumbai suburban district,2196334,148410175880.0
8862,maharashtra,2023,2,hingoli district,2196334,15096901996.0
8863,maharashtra,2023,2,ratnagiri district,2196334,8454328736.0
8864,maharashtra,2023,2,nanded district,2196334,65861160572.0
8865,maharashtra,2023,2,osmanabad district,2196334,38698944859.0
8866,maharashtra,2023,2,nagpur district,2196334,129504759626.0
8867,maharashtra,2023,2,buldhana district,2196334,45401769170.0
8868,maharashtra,2023,2,nashik district,2196334,184867119659.0
8869,maharashtra,2023,2,akola district,2196334,25163689217.0
8870,maharashtra,2023,2,yavatmal district,2196334,31432158097.0
8871,maharashtra,2023,2,aurangabad district,2196334,132952857337.0
8872,maharashtra,2023,2,amravati district,2196334,47513217418.0
8873,maharashtra,2023,2,washim district,2196334,15839093691.0
8874,maharashtra,2023,2,sangli district,2196334,47671264598.0
8875,maharashtra,2023,2,gadchiroli district,2196334,10972942391.0
8876,maharashtra,2023,2,raigad district,2196334,63261035124.0
8877,maharashtra,2023,2,palghar district,2196334,48523737919.0
8878,maharashtra,2023,2,jalna district,2196334,39055254952.0
8879,maharashtra,2023,2,gondia district,2196334,15203836441.0
8880,maharashtra,2023,2,ahmednagar district,2196334,139707887255.0
8881,maharashtra,2023,2,pune district,2196334,535801107518.0
8882,maharashtra,2023,2,beed district,2196334,59796330775.0
8883,maharashtra,2023,2,satara district,2196334,54550581643.0
8884,manipur,2018,1,kangpokpi district,2196334,12129421.383849183
8885,manipur,2018,1,noney district,2196334,747261.2810295916
8886,manipur,2018,1,imphal east district,2196334,26028937.81002756
8887,manipur,2018,1,thoubal district,2196334,8366772.887529282
8888,manipur,2018,1,kakching district,2196334,1924584.2384454876
8889,manipur,2018,1,jiribam district,2196334,3564799.4519929583
8890,manipur,2018,1,ukhrul district,2196334,1647288.6651835062
8891,manipur,2018,1,tamenglong district,2196334,1709209.2458958817
8892,manipur,2018,1,kamjong district,2196334,236107.7403536682
8893,manipur,2018,1,chandel district,2196334,1376995.1405003848
8894,manipur,2018,1,bishnupur district,2196334,11341627.667845085
8895,manipur,2018,1,senapati district,2196334,577840.1682329748
8896,manipur,2018,1,pherzawl district,2196334,778.0896294258192
8897,manipur,2018,1,churachandpur district,2196334,11708258.721273843
8898,manipur,2018,1,tengnoupal district,2196334,660028.7721459618
8899,manipur,2018,1,imphal west district,2196334,46026262.666274294
8900,manipur,2018,2,kangpokpi district,2196334,20315625.91653779
8901,manipur,2018,2,noney district,2196334,2486030.8565162863
8902,manipur,2018,2,imphal east district,2196334,54561898.7454827
8903,manipur,2018,2,thoubal district,2196334,17968719.216563758
8904,manipur,2018,2,kakching district,2196334,6411513.656549769
8905,manipur,2018,2,jiribam district,2196334,6467614.407545684
8906,manipur,2018,2,ukhrul district,2196334,6394470.819340965
8907,manipur,2018,2,tamenglong district,2196334,4747280.086110413
8908,manipur,2018,2,kamjong district,2196334,446574.11265748634
8909,manipur,2018,2,chandel district,2196334,3525831.9511511945
8910,manipur,2018,2,bishnupur district,2196334,19352100.53894212
8911,manipur,2018,2,senapati district,2196334,2034357.3575923673
8912,manipur,2018,2,pherzawl district,2196334,1036.3525697348664
8913,manipur,2018,2,churachandpur district,2196334,18055703.27078783
8914,manipur,2018,2,tengnoupal district,2196334,6077962.2428630125
8915,manipur,2018,2,imphal west district,2196334,84363001.78828333
8916,manipur,2018,3,kangpokpi district,2196334,27937402.09243063
8917,manipur,2018,3,noney district,2196334,3959453.6371438224
8918,manipur,2018,3,imphal east district,2196334,89605715.78431109
8919,manipur,2018,3,thoubal district,2196334,34092748.23724542
8920,manipur,2018,3,kakching district,2196334,9968419.417644013
8921,manipur,2018,3,jiribam district,2196334,6601625.253335206
8922,manipur,2018,3,ukhrul district,2196334,9802720.723219434
8923,manipur,2018,3,tamenglong district,2196334,6192820.941522401
8924,manipur,2018,3,kamjong district,2196334,673262.7657017015
8925,manipur,2018,3,chandel district,2196334,5588239.711362864
8926,manipur,2018,3,bishnupur district,2196334,24368236.711014666
8927,manipur,2018,3,senapati district,2196334,2555370.7700600782
8928,manipur,2018,3,pherzawl district,2196334,97583.08278583639
8929,manipur,2018,3,churachandpur district,2196334,27468832.413289707
8930,manipur,2018,3,tengnoupal district,2196334,13385091.180977922
8931,manipur,2018,3,imphal west district,2196334,121033722.07207742
8932,manipur,2018,4,kangpokpi district,2196334,42081524.606101125
8933,manipur,2018,4,noney district,2196334,7315230.191123211
8934,manipur,2018,4,imphal east district,2196334,129176222.41262636
8935,manipur,2018,4,thoubal district,2196334,52899731.29086943
8936,manipur,2018,4,kakching district,2196334,13429124.004544508
